timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state,label,threat_type
2026-04-03T11:53:00,192.168.6.164,46.201.161.18,tcp,118,0.96,2,122.92,time_wait,anomaly,spoofing
2026-04-03T11:54:00,245.37.51.75,10.221.128.198,udp,366,0.61,,7734.26,reset,anomaly,protocol_threat
2026-04-03T11:55:00,119.160.22.36,192.168.27.89,icmp,796,0.59,0,3709.99,closed,anomaly,protocol_threat
2026-04-03T11:56:00,163.240.146.229,10.84.165.236,udp,5186,0.4,1,3059.96,closed,anomaly,protocol_threat
2026-04-03T11:57:00,172.30.40.141,192.168.237.74,tcp,2338,3.41,16,685.63,syn_sent,normal,normal
2026-04-03T11:58:00,172.27.204.3,172.26.77.164,tcp,1088,3.54,0,307.34,established,normal,normal
2026-04-03T11:59:00,172.16.66.109,192.168.0.84,udp,1848,4.03,16,458.56,closed,normal,normal
2026-04-03T12:00:00,172.28.112.176,172.28.112.176,icmp,206,0.93,,221.51,syn_recv,anomaly,spoofing
2026-04-03T12:01:00,192.168.219.46,206.178.84.60,udp,698,1.06,F,658.49,reset,anomaly,spoofing
2026-04-03T12:02:00,172.24.126.103,17.238.166.233,udp,261,0.27,F,966.67,syn_sent,anomaly,spoofing
2026-04-03T12:03:00,172.25.97.9,172.25.97.9,icmp,1107,0.23,"S,A",4813.04,time_wait,anomaly,spoofing
2026-04-03T12:04:00,194.43.112.217,192.168.184.55,udp,346,0.33,,2438.16,syn_sent,anomaly,protocol_threat
2026-04-03T12:05:00,167.221.237.210,172.19.50.167,icmp,5503,0.07,,11473.99,syn_sent,anomaly,protocol_threat
2026-04-03T12:06:00,101.201.162.22,172.27.12.84,tcp,4834,0.59,8,9375.74,closed,anomaly,protocol_threat
2026-04-03T12:07:00,172.18.217.67,10.108.139.139,icmp,1332,2.69,16,495.17,established,normal,normal
2026-04-03T12:08:00,172.31.143.17,192.168.236.212,udp,2102,0.54,2,3892.59,syn_sent,normal,normal
2026-04-03T12:09:00,192.168.225.57,172.25.18.145,tcp,330,1.2,24,275.0,fin_wait,normal,normal
2026-04-03T12:10:00,192.168.201.209,41.122.155.213,icmp,693,0.45,0,1540.0,time_wait,anomaly,spoofing
2026-04-03T12:11:00,192.168.236.150,122.224.96.202,udp,1085,0.16,S,6781.25,syn_sent,anomaly,spoofing
2026-04-03T12:12:00,172.18.250.239,172.18.250.239,tcp,899,0.02,S,44950.0,time_wait,anomaly,spoofing
2026-04-03T12:13:00,192.168.172.194,242.57.247.188,icmp,543,0.65,18,835.38,closed,anomaly,spoofing
2026-04-03T12:14:00,88.104.225.25,10.198.2.191,icmp,3206,0.59,0,9663.31,syn_sent,anomaly,protocol_threat
2026-04-03T12:15:00,156.146.178.213,10.139.62.168,udp,823,0.4,,10530.39,closed,anomaly,protocol_threat
2026-04-03T12:16:00,19.6.31.111,192.168.253.4,udp,5193,0.29,0,1935.37,reset,anomaly,protocol_threat
2026-04-03T12:17:00,172.30.89.16,172.29.159.92,icmp,284,3.71,2,76.55,syn_recv,normal,normal
2026-04-03T12:18:00,10.173.68.93,10.52.157.116,udp,2250,4.01,16,561.1,established,normal,normal
2026-04-03T12:19:00,10.234.23.201,10.91.37.60,icmp,1681,3.55,24,473.52,established,normal,normal
2026-04-03T12:20:00,10.23.6.132,133.55.74.230,udp,1047,0.73,18,1434.25,time_wait,anomaly,spoofing
2026-04-03T12:21:00,10.63.67.129,10.63.67.129,udp,177,0.61,18,290.16,syn_recv,anomaly,spoofing
2026-04-03T12:22:00,172.27.88.176,50.35.73.226,tcp,790,0.41,S,1926.83,closed,anomaly,spoofing
2026-04-03T12:23:00,172.25.216.2,236.107.218.49,udp,648,1.38,F,469.57,syn_sent,anomaly,spoofing
2026-04-03T12:24:00,213.150.174.120,10.216.118.24,tcp,149,0.31,,4375.48,reset,anomaly,protocol_threat
2026-04-03T12:25:00,246.241.81.39,172.18.35.200,udp,5206,0.39,8,4769.87,syn_sent,anomaly,protocol_threat
2026-04-03T12:26:00,168.30.188.183,192.168.190.36,icmp,4626,0.58,1,4983.63,closed,anomaly,protocol_threat
2026-04-03T12:27:00,192.168.174.143,10.78.30.157,udp,854,2.17,16,393.55,reset,normal,normal
2026-04-03T12:28:00,172.18.87.248,172.18.227.21,icmp,2129,1.88,2,1132.45,established,normal,normal
2026-04-03T12:29:00,172.27.117.211,192.168.121.49,icmp,1792,4.12,0,434.95,established,normal,normal
2026-04-03T12:30:00,172.31.208.54,172.31.208.54,udp,552,1.37,"S,A",402.92,closed,anomaly,spoofing
2026-04-03T12:31:00,192.168.21.122,47.39.197.245,udp,114,0.77,F,148.05,time_wait,anomaly,spoofing
2026-04-03T12:32:00,172.21.36.9,253.38.41.61,icmp,1194,0.18,2,6633.33,syn_recv,anomaly,spoofing
2026-04-03T12:33:00,10.145.3.247,10.145.3.247,icmp,540,0.72,"S,A",750.0,syn_recv,anomaly,spoofing
2026-04-03T12:34:00,189.56.245.248,192.168.25.50,icmp,710,0.33,1,6118.83,closed,anomaly,protocol_threat
2026-04-03T12:35:00,180.134.137.83,192.168.75.92,icmp,5834,0.87,0,2356.5,reset,anomaly,protocol_threat
2026-04-03T12:36:00,134.219.120.67,172.31.20.34,tcp,5991,0.6,1,3085.45,reset,anomaly,protocol_threat
2026-04-03T12:37:00,172.24.76.66,172.23.248.95,udp,1366,3.62,18,377.35,reset,normal,normal
2026-04-03T12:38:00,172.27.37.105,172.28.56.148,icmp,2365,2.76,0,856.88,syn_recv,normal,normal
2026-04-03T12:39:00,192.168.28.253,10.232.186.196,tcp,127,4.49,16,28.29,fin_wait,normal,normal
2026-04-03T12:40:00,172.29.77.10,49.174.190.106,icmp,943,0.68,2,1386.76,time_wait,anomaly,spoofing
2026-04-03T12:41:00,10.85.55.65,134.144.109.241,tcp,1171,1.36,"S,P",861.03,time_wait,anomaly,spoofing
2026-04-03T12:42:00,192.168.182.54,192.168.182.54,tcp,860,0.97,S,886.6,syn_sent,anomaly,spoofing
2026-04-03T12:43:00,172.20.115.5,200.85.208.218,udp,906,0.88,"S,A",1029.55,reset,anomaly,spoofing
2026-04-03T12:44:00,172.184.203.49,10.251.208.248,udp,1680,0.25,8,5398.73,reset,anomaly,protocol_threat
2026-04-03T12:45:00,214.211.37.66,172.17.107.159,icmp,5456,0.75,8,3611.38,reset,anomaly,protocol_threat
2026-04-03T12:46:00,188.184.201.63,192.168.53.131,icmp,4814,0.44,8,9864.58,closed,anomaly,protocol_threat
2026-04-03T12:47:00,172.19.105.85,172.16.236.238,tcp,2051,4.08,18,502.7,syn_recv,normal,normal
2026-04-03T12:48:00,10.61.243.213,192.168.112.50,udp,394,0.35,0,1125.71,established,normal,normal
2026-04-03T12:49:00,172.25.128.241,192.168.55.202,tcp,379,1.47,0,257.82,syn_recv,normal,normal
2026-04-03T12:50:00,192.168.190.130,158.41.249.167,icmp,484,0.07,18,6914.29,closed,anomaly,spoofing
2026-04-03T12:51:00,172.28.190.160,172.28.190.160,tcp,575,1.26,18,456.35,syn_recv,anomaly,spoofing
2026-04-03T12:52:00,172.20.168.40,11.224.13.212,icmp,439,1.35,18,325.19,closed,anomaly,spoofing
2026-04-03T12:53:00,192.168.183.194,19.67.153.115,udp,1168,0.97,"S,P",1204.12,syn_sent,anomaly,spoofing
2026-04-03T12:54:00,150.178.18.184,192.168.136.89,tcp,3633,0.37,8,2529.35,unknown,anomaly,protocol_threat
2026-04-03T12:55:00,221.243.164.58,192.168.157.213,icmp,186,0.73,1,11834.42,reset,anomaly,protocol_threat
2026-04-03T12:56:00,137.12.59.107,172.19.38.38,icmp,2867,0.49,1,4982.94,reset,anomaly,protocol_threat
2026-04-03T12:57:00,10.73.187.237,192.168.174.34,udp,1571,0.47,0,3342.55,syn_recv,normal,normal
2026-04-03T12:58:00,172.21.139.175,172.22.150.95,tcp,573,2.89,0,198.27,established,normal,normal
2026-04-03T12:59:00,172.22.21.111,192.168.247.29,tcp,761,2.15,2,353.95,reset,normal,normal
2026-04-03T13:00:00,172.27.188.28,172.27.188.28,tcp,55,1.16,F,47.41,reset,anomaly,spoofing
2026-04-03T13:01:00,192.168.66.16,2.133.253.217,udp,996,0.85,0,1171.76,time_wait,anomaly,spoofing
2026-04-03T13:02:00,192.168.246.96,15.69.196.29,udp,1043,1.48,F,704.73,time_wait,anomaly,spoofing
2026-04-03T13:03:00,10.67.102.5,10.67.102.5,tcp,557,0.69,"S,A",807.25,time_wait,anomaly,spoofing
2026-04-03T13:04:00,230.87.92.176,192.168.212.113,udp,672,0.33,8,2504.79,syn_sent,anomaly,protocol_threat
2026-04-03T13:05:00,88.126.246.95,192.168.200.204,tcp,1691,0.48,,5465.3,syn_sent,anomaly,protocol_threat
2026-04-03T13:06:00,4.122.227.109,172.16.142.15,udp,1103,0.39,0,2745.06,closed,anomaly,protocol_threat
2026-04-03T13:07:00,172.18.221.81,192.168.23.123,tcp,211,2.5,18,84.4,closed,normal,normal
2026-04-03T13:08:00,172.28.207.174,10.130.167.127,icmp,1944,4.08,2,476.47,closed,normal,normal
2026-04-03T13:09:00,172.22.84.31,172.26.214.86,tcp,2252,0.26,18,8661.54,syn_recv,normal,normal
2026-04-03T13:10:00,10.124.153.214,63.175.79.45,udp,576,1.47,0,391.84,syn_recv,anomaly,spoofing
2026-04-03T13:11:00,192.168.188.65,69.189.137.212,udp,246,1.09,"S,A",225.69,syn_sent,anomaly,spoofing
2026-04-03T13:12:00,192.168.178.200,192.168.178.200,icmp,70,1.01,0,69.31,time_wait,anomaly,spoofing
2026-04-03T13:13:00,172.28.108.140,57.152.131.113,udp,757,0.46,"S,P",1645.65,syn_sent,anomaly,spoofing
2026-04-03T13:14:00,58.40.60.210,10.176.68.25,icmp,4705,0.65,0,6392.06,closed,anomaly,protocol_threat
2026-04-03T13:15:00,24.51.105.36,192.168.87.30,icmp,1114,0.36,0,10902.04,syn_sent,anomaly,protocol_threat
2026-04-03T13:16:00,160.216.124.30,192.168.111.155,icmp,1865,0.12,8,5371.99,syn_sent,anomaly,protocol_threat
2026-04-03T13:17:00,192.168.238.145,10.134.69.89,tcp,436,2.53,0,172.33,syn_sent,normal,normal
2026-04-03T13:18:00,10.144.180.104,172.27.10.91,icmp,1763,1.49,18,1183.22,reset,normal,normal
2026-04-03T13:19:00,10.76.236.142,172.20.230.11,udp,2043,3.65,18,559.73,established,normal,normal
2026-04-03T13:20:00,10.14.55.171,38.177.75.133,icmp,709,0.99,F,716.16,syn_recv,anomaly,spoofing
2026-04-03T13:21:00,192.168.159.96,192.168.159.96,tcp,679,1.28,S,530.47,syn_sent,anomaly,spoofing
2026-04-03T13:22:00,172.16.60.105,27.213.63.221,udp,990,0.88,S,1125.0,reset,anomaly,spoofing
2026-04-03T13:23:00,172.25.127.108,32.96.248.24,udp,770,1.41,18,546.1,time_wait,anomaly,spoofing
2026-04-03T13:24:00,105.202.144.241,10.215.204.103,icmp,5373,0.38,1,6874.36,reset,anomaly,protocol_threat
2026-04-03T13:25:00,228.5.102.136,10.167.10.57,icmp,1080,0.4,,4128.24,syn_sent,anomaly,protocol_threat
2026-04-03T13:26:00,226.173.179.100,10.39.34.174,icmp,119,0.83,0,8531.78,unknown,anomaly,protocol_threat
2026-04-03T13:27:00,192.168.160.109,192.168.50.224,udp,1487,3.29,18,451.98,established,normal,normal
2026-04-03T13:28:00,10.198.29.200,172.20.118.63,udp,2075,4.26,2,487.09,reset,normal,normal
2026-04-03T13:29:00,172.27.208.16,192.168.252.229,udp,2052,2.01,16,1020.9,closed,normal,normal
2026-04-03T13:30:00,192.168.4.158,192.168.4.158,udp,302,1.27,S,237.8,syn_sent,anomaly,spoofing
2026-04-03T13:31:00,10.147.103.122,116.141.89.246,udp,1026,0.66,"S,A",1554.55,reset,anomaly,spoofing
2026-04-03T13:32:00,192.168.52.163,41.148.119.161,tcp,893,1.07,18,834.58,reset,anomaly,spoofing
2026-04-03T13:33:00,192.168.62.181,192.168.62.181,udp,709,0.73,"S,P",971.23,syn_sent,anomaly,spoofing
2026-04-03T13:34:00,102.154.250.52,10.136.226.135,udp,515,0.82,0,4015.45,unknown,anomaly,protocol_threat
2026-04-03T13:35:00,69.41.119.208,10.167.239.109,udp,2409,0.49,0,6671.61,closed,anomaly,protocol_threat
2026-04-03T13:36:00,206.147.57.69,172.27.235.60,icmp,955,0.2,1,2929.77,unknown,anomaly,protocol_threat
2026-04-03T13:37:00,10.14.59.200,10.210.132.35,udp,1103,1.21,18,911.57,established,normal,normal
2026-04-03T13:38:00,172.16.45.59,192.168.227.240,icmp,1348,2.56,18,526.56,syn_sent,normal,normal
2026-04-03T13:39:00,10.173.177.149,172.19.201.235,udp,1759,2.03,2,866.5,established,normal,normal
2026-04-03T13:40:00,10.134.155.44,148.27.125.182,tcp,751,0.23,F,3265.22,reset,anomaly,spoofing
2026-04-03T13:41:00,172.23.200.102,151.84.154.155,icmp,112,0.34,0,329.41,syn_recv,anomaly,spoofing
2026-04-03T13:42:00,172.23.198.173,172.23.198.173,icmp,142,1.3,"S,P",109.23,time_wait,anomaly,spoofing
2026-04-03T13:43:00,192.168.56.3,185.173.190.107,icmp,441,0.74,F,595.95,syn_recv,anomaly,spoofing
2026-04-03T13:44:00,96.214.192.239,192.168.6.100,udp,449,0.54,,6379.94,reset,anomaly,protocol_threat
2026-04-03T13:45:00,63.139.57.93,192.168.61.134,tcp,3833,0.16,1,9974.19,reset,anomaly,protocol_threat
2026-04-03T13:46:00,164.125.126.230,10.230.227.91,icmp,3602,0.47,0,4800.16,closed,anomaly,protocol_threat
2026-04-03T13:47:00,10.63.102.179,192.168.149.40,tcp,444,0.48,2,925.0,reset,normal,normal
2026-04-03T13:48:00,172.30.11.125,172.16.21.227,icmp,1857,0.41,2,4529.27,reset,normal,normal
2026-04-03T13:49:00,10.115.133.234,192.168.37.13,udp,1906,3.99,24,477.69,established,normal,normal
2026-04-03T13:50:00,172.30.101.76,155.224.18.68,udp,547,1.49,"S,P",367.11,reset,anomaly,spoofing
2026-04-03T13:51:00,172.19.17.93,172.19.17.93,tcp,298,0.84,18,354.76,syn_recv,anomaly,spoofing
2026-04-03T13:52:00,172.25.105.4,22.237.62.22,udp,773,0.78,F,991.03,syn_recv,anomaly,spoofing
2026-04-03T13:53:00,10.61.154.191,62.139.92.119,udp,544,0.74,F,735.14,reset,anomaly,spoofing
2026-04-03T13:54:00,187.132.163.187,192.168.5.230,tcp,5227,0.82,,5812.63,unknown,anomaly,protocol_threat
2026-04-03T13:55:00,169.123.236.88,192.168.205.134,tcp,1877,0.25,8,11964.62,syn_sent,anomaly,protocol_threat
2026-04-03T13:56:00,75.191.93.53,10.192.56.2,udp,4989,0.22,0,11775.79,syn_sent,anomaly,protocol_threat
2026-04-03T13:57:00,172.21.17.119,192.168.57.102,udp,1059,2.56,24,413.67,closed,normal,normal
2026-04-03T13:58:00,10.167.192.103,172.27.165.240,udp,545,2.68,18,203.36,syn_recv,normal,normal
2026-04-03T13:59:00,192.168.96.212,172.22.74.127,icmp,1916,3.04,0,630.26,syn_sent,normal,normal
2026-04-03T14:00:00,10.57.118.215,10.57.118.215,udp,1078,1.2,"S,A",898.33,syn_recv,anomaly,spoofing
2026-04-03T14:01:00,10.113.26.59,98.49.11.21,icmp,1029,0.21,S,4900.0,closed,anomaly,spoofing
2026-04-03T14:02:00,10.124.141.70,83.147.253.66,udp,431,0.86,0,501.16,closed,anomaly,spoofing
2026-04-03T14:03:00,172.18.90.4,172.18.90.4,udp,1028,1.21,F,849.59,syn_sent,anomaly,spoofing
2026-04-03T14:04:00,50.229.43.56,172.16.111.178,udp,105,0.9,0,7242.26,syn_sent,anomaly,protocol_threat
2026-04-03T14:05:00,153.81.38.192,10.245.135.112,icmp,1182,0.11,0,10708.94,unknown,anomaly,protocol_threat
2026-04-03T14:06:00,205.167.145.242,192.168.82.73,udp,1644,0.12,0,11974.02,closed,anomaly,protocol_threat
2026-04-03T14:07:00,172.26.216.119,10.87.19.155,udp,2103,3.4,0,618.53,closed,normal,normal
2026-04-03T14:08:00,172.23.12.88,172.24.77.152,icmp,1374,4.02,0,341.79,fin_wait,normal,normal
2026-04-03T14:09:00,172.28.112.149,172.28.10.111,udp,1267,4.04,24,313.61,fin_wait,normal,normal
2026-04-03T14:10:00,192.168.31.136,67.22.73.181,tcp,759,0.3,2,2530.0,closed,anomaly,spoofing
2026-04-03T14:11:00,192.168.134.248,150.121.136.103,udp,549,0.95,"S,A",577.89,time_wait,anomaly,spoofing
2026-04-03T14:12:00,172.21.15.197,172.21.15.197,udp,1173,0.39,0,3007.69,time_wait,anomaly,spoofing
2026-04-03T14:13:00,172.31.183.196,1.220.88.11,icmp,334,0.18,S,1855.56,time_wait,anomaly,spoofing
2026-04-03T14:14:00,49.117.183.38,10.167.213.218,tcp,4746,0.26,0,3108.91,unknown,anomaly,protocol_threat
2026-04-03T14:15:00,39.162.179.171,10.128.128.160,icmp,4765,0.86,8,11559.86,unknown,anomaly,protocol_threat
2026-04-03T14:16:00,179.202.75.156,192.168.48.180,udp,1843,0.14,,9275.14,unknown,anomaly,protocol_threat
2026-04-03T14:17:00,172.27.70.151,10.194.181.48,icmp,1525,3.83,24,398.17,fin_wait,normal,normal
2026-04-03T14:18:00,172.21.255.79,172.19.29.64,udp,1075,1.07,16,1004.67,syn_sent,normal,normal
2026-04-03T14:19:00,10.54.36.199,172.30.26.159,tcp,1384,4.17,24,331.89,reset,normal,normal
2026-04-03T14:20:00,172.21.18.177,143.120.11.157,icmp,661,0.6,0,1101.67,syn_sent,anomaly,spoofing
2026-04-03T14:21:00,10.69.126.162,10.69.126.162,udp,591,0.87,S,679.31,syn_sent,anomaly,spoofing
2026-04-03T14:22:00,172.21.78.146,103.70.243.173,tcp,770,0.03,S,25666.67,reset,anomaly,spoofing
2026-04-03T14:23:00,192.168.199.150,115.185.34.241,tcp,1029,0.58,18,1774.14,syn_recv,anomaly,spoofing
2026-04-03T14:24:00,137.143.94.117,10.183.172.118,icmp,3903,0.56,8,6831.54,unknown,anomaly,protocol_threat
2026-04-03T14:25:00,122.28.2.40,192.168.154.229,icmp,3657,0.52,8,3018.23,closed,anomaly,protocol_threat
2026-04-03T14:26:00,238.169.212.34,10.236.226.101,udp,1073,0.56,,11014.34,unknown,anomaly,protocol_threat
2026-04-03T14:27:00,192.168.244.234,172.27.21.215,icmp,1507,3.56,24,423.31,reset,normal,normal
2026-04-03T14:28:00,10.62.117.108,192.168.193.247,tcp,659,2.91,0,226.46,fin_wait,normal,normal
2026-04-03T14:29:00,10.43.241.44,192.168.202.78,udp,912,4.29,18,212.59,syn_recv,normal,normal
2026-04-03T14:30:00,10.38.141.156,10.38.141.156,icmp,930,0.73,"S,A",1273.97,syn_sent,anomaly,spoofing
2026-04-03T14:31:00,10.254.137.110,102.139.14.20,tcp,560,0.29,2,1931.03,syn_sent,anomaly,spoofing
2026-04-03T14:32:00,172.29.116.194,141.60.22.40,tcp,1191,1.39,"S,P",856.83,syn_sent,anomaly,spoofing
2026-04-03T14:33:00,192.168.76.84,192.168.76.84,tcp,783,0.33,0,2372.73,time_wait,anomaly,spoofing
2026-04-03T14:34:00,204.215.140.155,10.247.132.248,tcp,4022,0.27,1,11922.17,syn_sent,anomaly,protocol_threat
2026-04-03T14:35:00,133.232.36.164,10.31.7.92,udp,1408,0.85,0,10456.79,reset,anomaly,protocol_threat
2026-04-03T14:36:00,213.50.56.236,10.53.74.247,udp,4218,0.5,,3928.21,closed,anomaly,protocol_threat
2026-04-03T14:37:00,172.26.248.80,10.137.92.167,udp,2028,3.27,0,620.18,syn_recv,normal,normal
2026-04-03T14:38:00,172.28.233.161,172.21.154.66,icmp,1951,2.33,0,837.34,closed,normal,normal
2026-04-03T14:39:00,172.21.37.233,172.23.250.137,udp,1394,0.11,24,12672.73,fin_wait,normal,normal
2026-04-03T14:40:00,192.168.139.113,136.105.213.41,tcp,612,1.18,F,518.64,closed,anomaly,spoofing
2026-04-03T14:41:00,192.168.59.190,117.108.32.62,icmp,816,0.27,0,3022.22,syn_sent,anomaly,spoofing
2026-04-03T14:42:00,10.211.185.83,10.211.185.83,icmp,1049,0.2,18,5245.0,reset,anomaly,spoofing
2026-04-03T14:43:00,192.168.10.154,179.113.111.149,tcp,959,1.13,,848.67,time_wait,anomaly,spoofing
2026-04-03T14:44:00,27.147.226.82,172.20.192.172,tcp,3728,0.61,8,3432.76,reset,anomaly,protocol_threat
2026-04-03T14:45:00,204.52.15.199,10.173.128.8,udp,883,0.11,1,6905.01,reset,anomaly,protocol_threat
2026-04-03T14:46:00,23.185.56.249,172.30.202.129,icmp,2221,0.75,0,6522.71,reset,anomaly,protocol_threat
2026-04-03T14:47:00,192.168.41.226,10.160.219.47,tcp,2347,1.22,2,1923.77,syn_recv,normal,normal
2026-04-03T14:48:00,172.23.180.220,10.6.97.232,udp,1700,0.23,0,7391.3,closed,normal,normal
2026-04-03T14:49:00,172.21.40.59,10.11.24.17,udp,480,3.57,18,134.45,syn_recv,normal,normal
2026-04-03T14:50:00,10.136.40.69,154.219.110.233,tcp,566,1.15,18,492.17,closed,anomaly,spoofing
2026-04-03T14:51:00,172.22.77.63,172.22.77.63,icmp,920,1.14,F,807.02,time_wait,anomaly,spoofing
2026-04-03T14:52:00,172.30.16.90,75.223.181.148,udp,244,1.17,0,208.55,closed,anomaly,spoofing
2026-04-03T14:53:00,172.21.15.12,138.232.198.251,tcp,1156,0.18,2,6422.22,reset,anomaly,spoofing
2026-04-03T14:54:00,1.119.23.131,192.168.171.189,icmp,3744,0.52,0,9615.78,unknown,anomaly,protocol_threat
2026-04-03T14:55:00,62.237.134.39,10.246.145.238,icmp,5794,0.81,1,8840.43,unknown,anomaly,protocol_threat
2026-04-03T14:56:00,34.143.190.113,192.168.75.221,udp,196,0.72,1,11370.19,closed,anomaly,protocol_threat
2026-04-03T14:57:00,192.168.247.124,192.168.15.202,tcp,431,3.99,16,108.02,fin_wait,normal,normal
2026-04-03T14:58:00,192.168.44.100,192.168.81.128,tcp,92,0.18,16,511.11,syn_sent,normal,normal
2026-04-03T14:59:00,172.19.127.146,172.23.66.216,udp,685,2.08,0,329.33,reset,normal,normal
2026-04-03T15:00:00,172.23.111.134,172.23.111.134,udp,1028,0.11,"S,A",9345.45,syn_recv,anomaly,spoofing
2026-04-03T15:01:00,10.251.96.138,206.179.234.186,tcp,900,0.85,F,1058.82,closed,anomaly,spoofing
2026-04-03T15:02:00,192.168.232.250,143.234.117.156,tcp,973,0.51,S,1907.84,syn_recv,anomaly,spoofing
2026-04-03T15:03:00,192.168.211.53,192.168.211.53,udp,381,0.49,,777.55,time_wait,anomaly,spoofing
2026-04-03T15:04:00,173.11.249.130,10.254.215.253,icmp,1749,0.39,8,11770.23,unknown,anomaly,protocol_threat
2026-04-03T15:05:00,18.179.117.229,192.168.235.214,udp,2825,0.2,0,1635.23,reset,anomaly,protocol_threat
2026-04-03T15:06:00,220.161.223.33,10.46.46.157,icmp,2172,0.87,0,9715.52,unknown,anomaly,protocol_threat
2026-04-03T15:07:00,172.21.244.65,172.29.15.103,icmp,1059,2.23,18,474.89,syn_sent,normal,normal
2026-04-03T15:08:00,192.168.120.48,192.168.223.140,udp,1434,4.37,2,328.15,fin_wait,normal,normal
2026-04-03T15:09:00,192.168.56.39,192.168.128.228,udp,2001,2.47,18,810.12,syn_recv,normal,normal
2026-04-03T15:10:00,192.168.149.205,225.34.251.69,icmp,1160,0.02,"S,P",58000.0,syn_recv,anomaly,spoofing
2026-04-03T15:11:00,172.17.235.48,7.186.17.222,icmp,671,0.41,0,1636.59,syn_recv,anomaly,spoofing
2026-04-03T15:12:00,10.221.8.250,10.221.8.250,udp,359,0.64,18,560.94,syn_recv,anomaly,spoofing
2026-04-03T15:13:00,10.158.166.70,81.217.187.99,tcp,713,0.4,2,1782.5,syn_recv,anomaly,spoofing
2026-04-03T15:14:00,119.237.241.109,172.21.75.154,udp,3864,0.0,0,4610.86,unknown,anomaly,protocol_threat
2026-04-03T15:15:00,208.168.51.245,192.168.134.193,udp,4180,0.79,1,1819.87,reset,anomaly,protocol_threat
2026-04-03T15:16:00,210.20.200.63,172.17.10.176,tcp,2652,0.2,0,9308.39,closed,anomaly,protocol_threat
2026-04-03T15:17:00,172.17.140.89,10.140.30.142,udp,1147,3.19,18,359.56,fin_wait,normal,normal
2026-04-03T15:18:00,10.185.171.89,172.22.10.51,icmp,950,1.88,0,505.32,syn_recv,normal,normal
2026-04-03T15:19:00,172.19.51.45,172.30.244.18,udp,325,3.92,16,82.91,reset,normal,normal
2026-04-03T15:20:00,192.168.28.102,72.235.224.218,tcp,1052,0.94,18,1119.15,closed,anomaly,spoofing
2026-04-03T15:21:00,10.21.45.248,10.21.45.248,icmp,333,0.93,2,358.06,time_wait,anomaly,spoofing
2026-04-03T15:22:00,10.162.183.245,162.54.207.211,tcp,1091,1.32,2,826.52,closed,anomaly,spoofing
2026-04-03T15:23:00,172.29.42.232,176.220.69.37,udp,529,0.48,18,1102.08,reset,anomaly,spoofing
2026-04-03T15:24:00,161.141.71.66,10.135.164.22,tcp,99,0.59,,7225.48,unknown,anomaly,protocol_threat
2026-04-03T15:25:00,230.221.196.244,192.168.118.211,icmp,391,0.02,0,1714.5,syn_sent,anomaly,protocol_threat
2026-04-03T15:26:00,215.60.232.215,172.28.202.17,tcp,4794,0.61,0,11921.55,closed,anomaly,protocol_threat
2026-04-03T15:27:00,10.81.117.208,192.168.19.124,udp,995,2.17,0,458.53,fin_wait,normal,normal
2026-04-03T15:28:00,10.250.15.151,192.168.26.131,icmp,544,1.79,2,303.91,fin_wait,normal,normal
2026-04-03T15:29:00,10.173.93.71,10.148.128.137,tcp,2130,2.55,2,835.29,reset,normal,normal
2026-04-03T15:30:00,192.168.146.163,192.168.146.163,tcp,953,0.35,,2722.86,syn_sent,anomaly,spoofing
2026-04-03T15:31:00,10.154.160.88,210.189.209.2,tcp,230,0.87,"S,P",264.37,syn_recv,anomaly,spoofing
2026-04-03T15:32:00,192.168.58.72,188.238.230.237,tcp,966,0.88,18,1097.73,syn_recv,anomaly,spoofing
2026-04-03T15:33:00,172.27.34.230,172.27.34.230,tcp,305,1.02,2,299.02,time_wait,anomaly,spoofing
